"date","BC","AB","SK","MB","ON","QC","NB","NS","PE","NL","YT","NT","NU"
2021-03-29,0.0165880109627694,0.0218255659410121,0.0313448344386475,0.0425937163860592,0.0208373739129934,0.00203636785457295,0.015393450447648,0.024345412033898,0.0367906606018111,0.0182570435355847,0.251398062274181,0.305923941682768,0.172876228888329
2021-03-30,0.0165937120285266,0.0222320506358678,0.0313616751824695,0.0437987851526325,0.0210141830957166,0.00208339206545585,0.0153972285996028,0.025103456000448,0.0383907756662651,0.0182570435355847,0.256691137550917,0.305923941682768,0.186513738341316
2021-03-31,0.0165997931653343,0.0226615776662051,0.0314231438974197,0.0452763605197614,0.0211434593289004,0.00214774706659044,0.0153959692156179,0.0266005428314842,0.0383907756662651,0.0185004196801233,0.260419303615401,0.305923941682768,0.191378875724729
2021-04-01,0.0166079646929197,0.0232494927889794,0.0319620476997228,0.0466424885964256,0.0212703254406991,0.00220574744463275,0.0154022661355425,0.0285536561120545,0.0432210855612089,0.0185004196801233,0.266770993947483,0.305923941682768,0.19510965465087
2021-04-02,0.0166079646929197,0.0232494927889794,0.0323173873943664,0.0480035835696495,0.0214467329365247,0.00225450473454082,0.0154198975113313,0.0295317128393447,0.0432210855612089,0.0185004196801233,0.266770993947483,0.305923941682768,0.19510965465087
2021-04-03,0.0166195568599594,0.0232494927889794,0.0329396528785883,0.0488649632727252,0.0215216475429114,0.00230799910711769,0.0154274538152408,0.0295317128393447,0.0432210855612089,0.0185004196801233,0.266770993947483,0.305923941682768,0.19510965465087
2021-04-04,0.0166195568599594,0.0232494927889794,0.0329396528785883,0.0492863059321595,0.0215216475429114,0.00234115868579924,0.0154324913511805,0.0295317128393447,0.0432210855612089,0.0185004196801233,0.266770993947483,0.305923941682768,0.19510965465087
2021-04-05,0.0166227874638885,0.025994886391219,0.0329640719571302,0.0493826539123032,0.0215703855531433,0.00235825839884757,0.0154350101191503,0.0295337129553514,0.0432210855612089,0.0185004196801233,0.266770993947483,0.305923941682768,0.19510965465087
2021-04-06,0.016623167534939,0.0275774250436182,0.0329724923290412,0.0495012913505398,0.0216340529263995,0.00241441015926303,0.0154362695031352,0.0296787213658392,0.0456362405086808,0.0185004196801233,0.304674015603065,0.317736694185842,0.210158810184018
2021-04-07,0.0166288686006962,0.0298434038406428,0.0331080603168081,0.0505488958809081,0.0217435126059725,0.00264398536079701,0.0166352030567768,0.030070744103158,0.0456362405086808,0.0185195831560712,0.317860677053368,0.317736694185842,0.222283841693975
2021-04-08,0.0166402707322107,0.0321306352771892,0.03320152644502,0.0510220076043003,0.0218490893122029,0.00294299926193941,0.0180520100398091,0.0304017633022715,0.0493878211466892,0.0185866553218889,0.333854969737417,0.317736694185842,0.228989160574742
2021-04-09,0.0166482522242708,0.0344554503288902,0.03320152644502,0.0513362170619331,0.0219989185249763,0.0033999544315755,0.0191665648664612,0.030839788707745,0.0493878211466892,0.0185387466320191,0.353094147699814,0.317736694185842,0.23309805898664
2021-04-10,0.0166482522242708,0.0365840699610048,0.0341841838470322,0.0514828960764802,0.0221585221189225,0.00375442686152329,0.0195947554213332,0.030839788707745,0.0493878211466892,0.0185387466320191,0.353094147699814,0.317736694185842,0.23309805898664
2021-04-11,0.0166482522242708,0.0365840699610048,0.0346363578186521,0.0515512024803134,0.0223036649845582,0.00398365544725224,0.0198617448261357,0.030839788707745,0.0493878211466892,0.0185387466320191,0.353094147699814,0.317736694185842,0.23309805898664
