"date","BC","AB","SK","MB","ON","QC","NB","NS","PE","NL","YT","NT","NU"
2021-03-11,0.0538356417956169,0.0508046936306823,0.0573846350548216,0.0481735171363488,0.0497354094260181,0.0719643324002126,0.0335010229319979,0.0301420827666799,0.0601395743416042,0.0469808587250166,0.399612547848007,0.380804607965708,0.25325626009693
2021-03-12,0.0565173988053799,0.054331025567198,0.0591018049758978,0.0494002512709847,0.0525986778898826,0.0754056145571013,0.0335010229319979,0.0316306556910573,0.0601395743416042,0.0469808587250166,0.41856502660816,0.380804607965708,0.255931946688207
2021-03-13,0.0565173988053799,0.057184701994519,0.0602584391535064,0.0510684074057752,0.0560807963673996,0.0792213307182239,0.0335010229319979,0.0316306556910573,0.0622016087583828,0.0469808587250166,0.41856502660816,0.380804607965708,0.255931946688207
2021-03-14,0.0565173988053799,0.0598416351076316,0.0621314075289603,0.0522171160477487,0.0588403051438241,0.0831846815224317,0.0335010229319979,0.0316306556910573,0.0622016087583828,0.0469808587250166,0.41856502660816,0.380804607965708,0.255931946688207
2021-03-15,0.0619676942277475,0.0621068783349227,0.0638324895661606,0.0527459554980158,0.0609660640424478,0.0865008810998246,0.0498221319734954,0.032367853710749,0.0622016087583828,0.0469808587250166,0.454089254037905,0.439475799249866,0.259465872374798
2021-03-16,0.0649315389017361,0.064685877737955,0.0672812238307284,0.0539300645949935,0.0643332984995635,0.0900455075068729,0.0498221319734954,0.0339171847136725,0.0643751044949873,0.0469808587250166,0.46741667444683,0.439475799249866,0.272465670436187
2021-03-17,0.0687029701560487,0.0685931191047191,0.0704200546480013,0.0553489726282237,0.0681399103985545,0.0935568870572893,0.0525817582216251,0.0349662742032337,0.0643751044949873,0.0469808587250166,0.480930818784427,0.439475799249866,0.283016962843296
2021-03-18,0.0728240284812331,0.0732812697220574,0.0745046836910347,0.0577208031135061,0.0719497584671343,0.0967726485782842,0.0542395696560709,0.0366502856136009,0.0691369797697705,0.0704049987894998,0.480930818784427,0.439475799249866,0.288721728594507
2021-03-19,0.0775227315322055,0.0777392126943458,0.0799813380547039,0.0604271317756651,0.0759050319066095,0.101421396119208,0.0553083045792747,0.0384659395274844,0.0691369797697705,0.0704049987894998,0.507702362057698,0.439475799249866,0.292407108239095
2021-03-20,0.0775227315322055,0.0807983915560285,0.0869304571583886,0.063164526143236,0.0798085266326644,0.106442601452609,0.0579177990167639,0.0384659395274844,0.0691369797697705,0.0704049987894998,0.507702362057698,0.439475799249866,0.292407108239095
